Data,AMM,BEST,EA,EPNP,ESPI,GMSST,ITSMRG2,MEI,MEI V2,NOI,NIN1+2,NIN3,NIN3.4,NIN4,NTA,PACWARM,PWR,SOI,TNI,WHWP,WP,PDO,PNA,AMO,NAO,AAO,AO,QBO,SIOD,IOD,ONI,TNA,TSA,IASAS,SAODI,SASDI
2012-04,-0.693333333,-0.6,-0.293333333,-0.87,-0.769406667,0.733333333,0.390608933,-0.315666667,-0.546666667,0.846333333,0.473333333,-0.13,-0.593333333,-0.756666667,-0.14,-0.018,-0.018,0.533333333,1.562666667,-0.066666667,0.513333333,-1.01,-0.09,0.07,0.37,0.6656,-0.035,-17.62,-0.5654,-0.196,-0.38,-0.17,-0.33,-0.5299072,-1.5578623,-1.5231078
2012-05,-1.42,-0.356666667,-0.236666667,-1.246666667,-0.939476667,0.863333333,0.219581267,0.161666667,-0.426666667,0.494666667,0.643333333,-0.036666667,-0.476666667,-0.626666667,-0.09,0.010333333,0.010333333,0.3,1.466666667,0.08,-0.376666667,-2.12,-0.29,0.154,-0.79,0.1528,0.168,-22.04,-0.4524,-0.29,-0.18,0.09,-0.04,0.1439209,-1.1819013,-1.0557879
2012-06,-0.533333333,0.096666667,-0.683333333,-0.7,-0.666333333,0.863333333,0.133461933,0.569666667,-0.326666667,0.495666667,0.93,0.17,-0.266666667,-0.5,0.016666667,0.044,0.044,-0.333333333,1.129333333,0.836666667,-1.113333333,-1.63,-0.42,0.29,-2.25,-0.1971,-0.672,-25.89,-0.502,0.115,0.05,0.31,0.04,0.20959473,-1.1450927,-1.762901
2012-07,0.123333333,0.316666667,-0.63,-1.14,-0.75598,0.776666667,0.077805333,0.908333333,-0.086666667,1.568,0.763333333,0.366666667,-0.016666667,-0.39,0.13,-0.005,-0.005,-0.233333333,0.582,1.65,-0.823333333,-2.4,-0.57,0.365,-1.29,1.2593,0.168,-27.82,-0.2616,0.643,0.27,0.3,-0.03,-0.869812,-1.5054436,-1.8831296
2012-08,1.09,0.566666667,-0.09,-0.443333333,-0.3177,0.736666667,0.0198794,0.858333333,0.013333333,0.24,0.496666667,0.51,0.246666667,-0.19,0.263333333,-0.050666667,-0.050666667,-0.366666667,-0.054333333,3.03,-0.293333333,-2.6,-0.2,0.421,-1.39,0.4888,0.014,-27.93,-0.2239,0.764,0.33,0.52,-0.08,1.6939697,-0.9817307,-1.4260597
2012-09,2.093333333,0.46,-0.256666667,-0.073333333,-0.115936667,0.79,0.273798733,0.683,0.01,1.128333333,0.176666667,0.476666667,0.366666667,0.01,0.373333333,-0.025666667,-0.025666667,0,-0.725333333,4.013333333,0.4,-2.99,-0.39,0.438,-0.43,0.5624,0.772,-26.6,-0.396,0.559,0.31,0.72,0.02,1.111023,-0.9378314,-1.4477762
2012-10,3.503333333,0.313333333,-0.116666667,0.456666667,0.16772,0.91,0.5744304,0.330666667,-0.166666667,0.442333333,-0.08,0.293333333,0.37,0.2,0.466666667,0.024666667,0.024666667,0.2,-1.29,4.556666667,-0.636666667,-1.22,-1.13,0.32,-1.73,-0.4442,-1.514,-24.51,-0.1481,0.27,0.21,0.78,0.03,2.1637573,-1.050841,-1.9306241
2012-11,4.603333333,0.143333333,-0.696666667,0.286666667,0.01104,0.943333333,0.912202667,0.170666667,-0.17,0.101,-0.24,0.113333333,0.266666667,0.273333333,0.486666667,0.067,0.067,0.433333333,-1.592666667,4.373333333,-1.286666667,-0.66,-1.06,0.155,-0.74,-1.7009,-0.111,-18.95,-0.7782,0.024,0.01,0.75,0.03,-0.90026855,-0.56818396,-1.4243482
2012-12,4.746666667,0.163333333,-0.826666667,0.35,-0.05635,0.896666667,0.950576,0.102333333,-0.083333333,-0.835666667,-0.543333333,-0.14,0.056666667,0.223333333,0.473333333,0.134333333,0.134333333,-0.033333333,-1.627,2.856666667,-1.71,-1.31,-1.31,0.131,0.07,-0.7635,-1.749,-10.02,-0.9395,0.337,-0.21,0.55,0.18,2.5889282,0.15460627,-0.7552753
2013-01,4.043333333,0.093333333,-0.336666667,0.12,-0.277683333,0.91,0.622963333,0.113666667,-0.04,1.442,-0.646666667,-0.366666667,-0.206666667,0.093333333,0.443333333,0.164666667,0.164666667,-0.233333333,-1.43,1.306666667,-0.843333333,-1.1,0.05,0.118,-0.11,0.071,-0.61,-6.07,-0.4747,0.001,-0.38,0.44,0.39,-1.3809814,1.0195081,-0.40045574
2013-02,2.803333333,-0.006666667,-0.566666667,-0.38,-0.4769,0.853333333,0.283098967,0.048666667,-0.056666667,4.889333333,-0.753333333,-0.546666667,-0.433333333,-0.07,0.443333333,0.198333333,0.198333333,-0.5,-1.221,-0.023333333,0.326666667,-1.42,0.3,0.105,-0.96,0.7156,-1.007,-1.23,-0.5241,0.269,-0.33,0.4,0.25,0.36853027,0.6575736,-0.61301994
2013-03,2.736666667,-0.49,0.496666667,-0.02,-0.33048,0.896666667,-0.449754367,0.003,-0.086666667,5.569333333,-0.693333333,-0.446666667,-0.433333333,-0.213333333,0.456666667,0.186,0.186,0.666666667,-1.105,-0.28,0.716666667,-1.48,-0.26,0.148,-2.09,1.3748,-3.185,2.85,-0.2819,0.183,-0.24,0.7,0.26,-0.91326904,0.19240035,-0.27142116
2013-04,2.523333333,-0.41,0.21,0.353333333,0.124703333,0.783333333,-0.5433757,-0.001333333,-0.183333333,4.264,-0.876666667,-0.346666667,-0.34,-0.276666667,0.49,0.197666667,0.197666667,0.833333333,-1.231333333,-0.113333333,0.073333333,-0.73,-1.76,0.126,0.6,0.6106,0.322,8.39,-0.4045,-0.222,-0.21,0.53,0.35,0.3017578,0.21984775,0.4812678
2013-05,3.02,-0.623333333,-0.05,0.56,0.096606667,0.753333333,-0.591572667,0.089666667,-0.383333333,2.048666667,-1.16,-0.433333333,-0.3,-0.29,0.473333333,0.173333333,0.173333333,1.4,-1.541333333,-0.206666667,-0.8,-0.4,-0.24,0.091,0.58,0.3596,0.494,12.64,-0.2442,-0.426,-0.27,0.64,0.48,1.1328125,0.32487386,0.77059597
2013-06,2.066666667,-0.52,-1.586666667,0.886666667,-0.237836667,0.793333333,-0.23885714,0.067,-0.723333333,1.748666667,-1.573333333,-0.69,-0.356666667,-0.233333333,0.41,0.118333333,0.118333333,1.233333333,-1.945333333,0.193333333,-1.153333333,-1.19,-0.35,0.036,0.83,-0.2711,0.549,13.38,-0.4431,-0.383,-0.34,0.32,0.28,-0.348938,-0.24927661,-0.2889586
2013-07,1.576666667,-0.746666667,-1.51,0.783333333,-1.216256667,0.813333333,-0.077248873,-0.067666667,-0.87,0.996333333,-1.696666667,-0.803333333,-0.403333333,-0.223333333,0.306666667,0.075333333,0.075333333,1.533333333,-2.235333333,0.186666667,-0.826666667,-1.32,-0.71,0.18,0.7,0.9453,-0.011,14.27,-0.3437,-0.083,-0.38,0.34,0.23,-0.3348999,-0.58152705,-0.21758497
2013-08,1.08,-0.643333333,-1.47,0.506666667,-1.17434,0.873333333,0.000273493,-0.296333333,-0.793333333,0.111333333,-1.556666667,-0.746666667,-0.396666667,-0.206666667,0.243333333,0.044333333,0.044333333,1.2,-2.320666667,1.556666667,-0.506666667,-1.57,-0.06,0.184,1.12,-1.5609,0.154,14.66,-0.4961,-0.082,-0.35,0.56,0.25,-1.4594116,-0.07654459,0.21499941
2013-09,1.76,-0.386666667,-0.896666667,-0.533333333,-1.185716667,0.89,0.049888967,-0.316666667,-0.523333333,-0.362,-1.176666667,-0.56,-0.316666667,-0.176666667,0.263333333,0.075333333,0.075333333,0.7,-2.173,2.646666667,0.293333333,-1,0.41,0.245,0.38,-1.6583,-0.461,13.12,-0.2619,-0.204,-0.31,0.61,0.03,0.6565552,-0.6387534,-0.35543132
2013-10,3.003333333,-0.183333333,-0.63,-0.513333333,-0.559946667,0.94,0.043816833,-0.173666667,-0.303333333,-0.208,-0.893333333,-0.39,-0.253333333,-0.11,0.283333333,0.086,0.086,0.233333333,-1.901333333,3.973333333,0.556666667,-1.65,-0.21,0.337,-0.88,-0.4576,0.263,11.69,-0.5804,-0.009,-0.23,0.66,0.04,-0.25811768,-0.4434359,-0.26464617
2013-11,3.48,-0.206666667,-0.276666667,0.236666667,-0.463016667,0.96,0.062363667,-0.031,-0.206666667,0.273,-0.693333333,-0.24,-0.173333333,-0.036666667,0.273333333,0.135666667,0.135666667,0.533333333,-1.520666667,3.443333333,0.6,-1.07,-1.14,0.118,0.81,0.1888,2.029,12.45,-0.661,0.323,-0.22,0.32,-0.07,0.7662964,-0.43204278,-0.44212162
2013-12,3.463333333,-0.206666667,-0.203333333,1.075,-0.482496667,0.923333333,0.194173333,-0.057333333,-0.21,2.016333333,-0.583333333,-0.173333333,-0.17,-0.02,0.19,0.140666667,0.140666667,0.4,-1.234333333,2.183333333,-0.713333333,-1.04,-1.16,0.026,0.79,0.0613,1.475,12.55,-0.8866,0.21,-0.27,0.27,0.11,0.11907959,-0.8908329,-1.266904
2014-01,2.226666667,-0.633333333,-0.853333333,1.135,-0.52189,0.96,0.4262272,-0.185666667,-0.333333333,3.031333333,-0.336666667,-0.253333333,-0.266666667,-0.066666667,0.1,0.149333333,0.149333333,1.233333333,-1.159333333,0.73,-0.503333333,-0.57,0.59,-0.072,-0.17,-0.6826,-0.969,13.13,-0.6769,-0.036,-0.37,0.13,0.11,2.0028687,-1.2825826,-0.97905076
2014-02,0.566666667,-0.663333333,-1.203333333,0.71,-0.217036667,0.876666667,0.700687,-0.254333333,-0.42,2.665666667,-0.353333333,-0.45,-0.426666667,-0.056666667,-0.026666667,0.085333333,0.085333333,0.866666667,-1.312666667,0.046666667,-0.946666667,-0.42,-1.57,-0.053,1.07,0.3222,0.044,12.68,-0.1083,-0.009,-0.36,-0.08,0.22,0.010864258,-1.1026543,0.13606226
2014-03,-1.85,-0.523333333,-1.12,0.886666667,0.310846667,0.85,0.644100333,-0.170333333,-0.323333333,0.807333333,-0.31,-0.513333333,-0.463333333,0.056666667,-0.136666667,0.050333333,0.050333333,0.333333333,-1.423,0.193333333,-0.42,0.3,-0.5,-0.091,0.44,0.467,1.206,11.72,0.1612,-0.051,-0.17,-0.35,0.22,0.82940674,-1.0797192,-0.6730349
2014-04,-3.333333333,-0.16,-0.27,0.533333333,0.84763,0.826666667,0.593908,0.018,-0.21,-0.132333333,-0.316666667,-0.35,-0.273333333,0.233333333,-0.196666667,0.054333333,0.054333333,-0.033333333,-1.464666667,0.696666667,-1.053333333,0.36,0,-0.104,0.19,0.6137,0.972,7.15,-0.3684,0.017,0.13,-0.21,0.23,-1.2277222,-0.676323,-0.807747
2014-05,-3.96,0.08,-0.11,0.686666667,0.91549,0.946666667,0.548541,0.438,-0.126666667,0.649,0.24,0.04,0.04,0.386666667,-0.15,0.153,0.153,0.233333333,-1.337666667,1.196666667,-0.88,1.27,-0.59,-0.012,-0.8,-0.4452,0.464,-2.81,-0.1722,-0.012,0.3,-0.06,0.48,-0.25,0.19201052,-0.30061162
2014-06,-3.923333333,0.103333333,-0.063333333,0.043333333,0.826553333,0.93,0.734438,0.780666667,-0.11,1.038,0.856666667,0.323333333,0.21,0.423333333,-0.066666667,0.25,0.25,0.833333333,-1.080333333,1.66,-0.836666667,-0.28,-1.44,0.052,-0.67,0.8412,-0.507,-13.98,-0.5344,0.086,0.23,-0.05,0.47,-0.6661377,0.058835745,0.23782046
2014-07,-3.406666667,0.27,-0.576666667,0.136666667,0.427033333,0.863333333,0.901064667,0.987333333,0.083333333,0.334333333,1.193333333,0.406666667,0.163333333,0.353333333,0.026666667,0.246666667,0.246666667,0.3,-0.721333333,2.43,-0.926666667,0.26,0.5,0.211,0.21,0.247,-0.489,-19.29,-0.323,-0.266,0.07,0.14,0.17,0.4552002,-0.7017163,-0.19318308
2014-08,-2.253333333,0.42,-0.656666667,-0.463333333,0.254486667,0.806666667,1.095824333,0.966,0.216666667,-0.664333333,1.136666667,0.34,0.046666667,0.26,0.113333333,0.189,0.189,-0.4,-0.513666667,3.446666667,-0.9,0.33,1.35,0.325,-2.28,-0.0589,-0.372,-21.64,-0.6568,-0.26,0.03,0.23,0.24,1.3410645,-0.25562143,-0.14494188
2014-09,-0.223333333,0.583333333,-0.51,-0.166666667,0.15532,0.903333333,1.212033333,0.803,0.186666667,-2.131333333,0.89,0.286666667,0.066666667,0.26,0.22,0.135,0.135,-0.9,-0.572666667,4.456666667,-1.21,0.75,0.78,0.3,1.72,-1.1189,0.102,-23.24,-0.7127,-0.039,0.18,0.51,0.26,2.0341797,-0.22768907,0.14827669
2014-10,1.546666667,0.736666667,-0.53,-0.496666667,0.303976667,0.996666667,1.397743333,0.638333333,0.086666667,-2.89,0.793333333,0.376666667,0.233333333,0.373333333,0.296666667,0.147333333,0.147333333,-1.133333333,-0.85,4.8,-0.773333333,1.43,1.14,0.282,-0.87,-0.039,-1.134,-23.86,-0.6296,0.3,0.44,0.56,0.16,1.1797485,-0.7127102,-0.4694571
2014-11,2.693333333,0.97,0.46,0.916666667,0.308746667,0.976666667,1.274043,0.577333333,0.133333333,-2.961,0.763333333,0.573333333,0.493333333,0.533333333,0.313333333,0.167666667,0.167666667,-1.233333333,-1.255333333,4.213333333,-0.473333333,1.35,0.64,0.055,0.58,-0.5193,-0.53,-23.65,-0.4883,0.133,0.59,0.35,-0.32,0.11907959,-1.8498701,-0.9944799
2014-12,2.543333333,0.94,0.156666667,1.275,0.11812,0.936666667,1.362126333,0.580333333,0.28,-2.672333333,0.633333333,0.676666667,0.633333333,0.656666667,0.26,0.205666667,0.205666667,-1.133333333,-1.69,2.62,-0.106666667,1.85,0.37,0.048,1.63,1.3222,0.413,-25.38,0.3004,0.116,0.66,0.34,-0.12,0.9570923,-1.8467312,-1.361273
2015-01,1.216666667,0.986666667,0.2,2.24,-0.07064,0.943333333,1.284096333,0.579,0.316666667,-0.901666667,0.35,0.6,0.656666667,0.746666667,0.176666667,0.213,0.213,-1.266666667,-2.102666667,1.12,-0.073333333,1.51,0.14,-0.018,1.57,0.6747,1.092,-26.7,-0.2267,-0.034,0.6,0.17,0.43,0.27612305,-1.8360664,-0.05613911
2015-02,-0.41,0.636666667,-0.533333333,1.225,-0.13378,1.04,1.216507,0.482333333,0.213333333,-0.852333333,-0.093333333,0.36,0.546666667,0.793333333,0.073333333,0.198333333,0.198333333,-0.633333333,-2.342666667,0.186666667,-0.573333333,1.52,0.49,-0.014,1.05,1.2165,1.043,-28.62,-0.1754,-0.265,0.56,0.11,0.42,-0.5326538,-0.6993357,0.53990996
2015-03,-2.27,0.636666667,-0.296666667,1.193333333,0.303546667,1.1,1.017832,0.498333333,0.146666667,0.448,-0.2,0.166666667,0.466666667,0.84,-0.046666667,0.17,0.17,-0.733333333,-2.298333333,0.076666667,-0.393333333,1.33,-0.52,-0.139,1.12,0.7733,1.837,-28.15,-0.6027,-0.141,0.62,-0.11,0.23,-0.7352295,-0.52424735,-0.022626162
2015-04,-3.886666667,0.63,0.156666667,0.653333333,0.72132,1.02,0.937582,0.664666667,0.173333333,-0.036,0.186666667,0.26,0.53,0.916666667,-0.13,0.160666667,0.160666667,-0.3,-1.951,0.74,0.09,0.89,-0.39,-0.082,0.64,1.0286,1.216,-24.38,-0.2578,0.067,0.79,-0.24,0.36,-1.3860474,0.17634423,-0.028772214
2015-05,-4.653333333,1.073333333,-0.036666667,0.423333333,1.738536667,0.94,1.096285,1.037666667,0.47,-0.311666667,0.88,0.556666667,0.696666667,0.94,-0.15,0.178666667,0.178666667,-0.833333333,-1.373333333,1.59,1.26,0.31,-0.05,0.034,0.19,0.4156,0.763,-12.33,-0.0746,0.32,1.02,0.08,0.46,-0.41833496,0.23647983,-0.07637452
2015-06,-4.62,1.253333333,-0.386666667,0.62,1.954973333,0.866666667,1.273893333,1.532,1.053333333,-1.113,1.58,1.006666667,0.933333333,0.946666667,-0.086666667,0.193333333,0.193333333,-0.733333333,-0.778,3.296666667,1.113333333,0.82,-0.07,0.019,0.24,0.7113,0.427,2.18,-0.2993,0.41,1.25,-0.07,0.38,0.77056885,-0.4724012,-0.709611
2015-07,-3.27,1.68,-0.09,0.813333333,2.7959,0.84,1.377036667,1.887,1.546666667,-2.673666667,2.093333333,1.413333333,1.186666667,0.913333333,0.003333333,0.181,0.181,-1.333333333,-0.266666667,4.413333333,0.96,1.4,0.29,0.122,-3.14,1.678,-1.108,7.45,-0.3489,0.322,1.54,0.16,0.07,0.206604,-1.1546938,-1.143924
2015-08,-1.543333333,1.953333333,0.286666667,0.556666667,2.565266667,0.846666667,1.467176667,2.137333333,1.88,-2.916,2.126666667,1.796666667,1.523333333,0.93,0.123333333,0.151333333,0.151333333,-1.733333333,0.004666667,5.823333333,-0.253333333,0.98,0.05,0.168,-1.1,1.0618,-0.689,10.97,-0.2985,0.68,1.83,0.43,-0.11,3.1246338,-1.4686911,-1.2189387
2015-09,0.646666667,2.38,-0.01,-0.476666667,2.760696667,0.83,1.291428,2.264666667,1.993333333,-3.327333333,2.156666667,2.146666667,1.866666667,0.976666667,0.256666667,0.123,0.123,-2.333333333,0.024333333,7.103333333,-0.703333333,0.96,-0.8,0.29,-0.49,0.5424,-0.165,12.07,-0.3303,0.4,2.11,0.72,-0.04,0.5228882,-1.0418341,-0.6296127
2015-10,2.496666667,2.553333333,-0.483333333,-0.443333333,2.273453333,1.013333333,0.866295667,2.338,2.113333333,-3.336666667,2.016666667,2.403333333,2.166666667,1.043333333,0.353333333,0.133333333,0.133333333,-2.633333333,-0.143666667,8.266666667,-1.21,0.83,2.12,0.314,0.99,-0.1699,-0.25,13.38,-0.3503,0.642,2.37,0.93,0.28,-0.8204956,-0.313812,0.43845016
2015-11,2.49,2.43,-0.173333333,-0.663333333,1.81467,1.133333333,0.156285333,2.317,2.11,-1.564333333,2.226666667,2.653333333,2.43,1.193333333,0.383333333,0.189,0.189,-2.1,-0.406333333,8.43,-0.453333333,0.16,-0.2,0.176,1.7,0.6954,1.945,12.79,-0.4404,0.47,2.53,0.49,0.37,-0.79364014,0.65899384,1.2344773
2015-12,1.483333333,2.133333333,0.81,-0.305,1.772236667,1.333333333,-0.124913,2.197333333,2.006666667,-0.145666667,2.203333333,2.766666667,2.58,1.296666667,0.363333333,0.282,0.282,-1.5,-0.756,7.16,0.193333333,0.27,0.47,0.219,1.99,-0.0589,1.444,11.39,-0.028,0.341,2.64,0.42,0.7,1.7449951,1.1314149,1.9573971
2016-01,-0.02,2.21,0.446666667,-0.645,1.75832,1.366666667,-0.000717,2.202333333,1.936666667,-1.097666667,2.093333333,2.756666667,2.65,1.343333333,0.353333333,0.416333333,0.416333333,-1.766666667,-1.164666667,5.433333333,0.763333333,0.74,1.94,0.22,-0.37,1.3918,-1.449,9.34,-0.4314,0.331,2.53,0.5,0.81,-1.0817261,1.6890769,1.1554583
2016-02,-0.6,2.536666667,-0.536666667,-0.06,2.01831,1.506666667,0.543016667,2.168666667,1.893333333,-1.520333333,1.766666667,2.466666667,2.496666667,1.27,0.353333333,0.471666667,0.471666667,-2.566666667,-1.54,3.453333333,1.043333333,1.3,1.68,0.145,1.35,1.0933,-0.024,6.77,-0.8568,-0.03,2.23,0.45,0.59,1.2732544,1.2562203,1.9223922
2016-03,-0.873333333,2.353333333,-0.876666667,0.04,1.725933333,1.576666667,0.5008155,2.116333333,1.69,-2.725,1.48,2.03,2.15,1.17,0.32,0.543,0.543,-2.3,-1.792666667,3.136666667,0.79,1.57,0.41,0.178,0.37,2.0383,0.28,3.16,-0.7506,0.091,1.68,0.39,0.6,-1.3311157,0.47860444,0.5385093
2016-04,-1.213333333,1.95,-0.876666667,0.646666667,1.301116667,1.576666667,0.357204767,2.075666667,1.486666667,-0.791666667,1.033333333,1.373333333,1.596666667,1.01,0.276666667,0.554,0.554,-1.766666667,-1.908666667,2.66,0.383333333,1.73,0.6,0.166,0.26,0.0969,-1.051,0.64,-0.7893,0.222,1.03,0.32,0.39,0.97680664,-0.27163368,-0.14936349
2016-05,-0.963333333,0.97,-0.743333333,0.616666667,0.74773,1.423333333,-0.2800689,1.936333333,1.296666667,-0.976,0.763333333,0.706666667,0.943333333,0.78,0.256666667,0.584666667,0.584666667,-0.466666667,-1.895666667,3.216666667,0.053333333,1.59,-0.85,0.334,-0.67,0.0124,-0.036,2.37,-0.7466,-0.034,0.48,0.38,0.35,-2.591919,-0.5116471,-0.17745414
2016-06,-0.53,0.476666667,-1.446666667,0.956666667,0.183886667,1.186666667,-0.641480733,1.633,0.976666667,0.232,0.526666667,0.15,0.393333333,0.553333333,0.296666667,0.522666667,0.522666667,-0.066666667,-1.727333333,3.693333333,-0.086666667,0.84,-0.64,0.399,-0.13,2.5655,0.313,3.86,-0.6473,-0.329,0,0.39,0.68,-3.0651855,0.28216004,0.26665482
2016-07,-0.05,-0.256666667,-1.616666667,0.346666667,-0.465183333,1.076666667,-0.899088667,1.052333333,0.356666667,1.194666667,0.46,-0.26,-0.07,0.356666667,0.35,0.488,0.488,0.833333333,-1.390666667,4.976666667,-0.473333333,0.56,0.53,0.421,-1.72,0.4066,0.085,6.25,-0.7487,-0.661,-0.34,0.37,0.63,0.33184814,0.69161177,0.5068698
2016-08,0.283333333,-0.56,-2.053333333,0.16,-0.592733333,1.12,-0.732569,0.524,-0.146666667,1.238666667,0.376666667,-0.426666667,-0.363333333,0.16,0.37,0.446,0.446,1,-0.972333333,5.766666667,-0.803333333,-0.61,-0.91,0.446,-2.24,-0.7385,0.472,10.07,-0.4138,-0.332,-0.57,0.49,0.52,0.015563965,0.8070737,0.56561476
2016-09,1.02,-0.843333333,-1.393333333,-0.73,-0.874033333,1.19,-0.428863333,0.133666667,-0.363333333,1.984,0.353333333,-0.466666667,-0.546666667,-0.053333333,0.34,0.409333333,0.409333333,1.3,-0.525666667,5.37,-1.18,-0.81,0.11,0.447,0.74,2.3328,0.781,10.48,-0.2933,-0.331,-0.68,0.39,0.26,-1.3817749,0.10068339,0.023001134
2016-10,1.95,-0.746666667,-1.5,-0.89,-0.962353333,1.25,-0.097124,-0.112,-0.366666667,0.757,0.383333333,-0.45,-0.633333333,-0.25,0.31,0.353333333,0.353333333,0.933333333,-0.095,5.223333333,-0.526666667,-0.43,1.53,0.37,0.96,-0.1772,-1.917,12.83,0.0261,-0.212,-0.74,0.55,0.46,-0.39672852,0.37458742,0.2964207
2016-11,2.776666667,-0.5,-0.71,-1.226666667,-1.02162,1.226666667,0.224769667,-0.237333333,-0.436666667,0.46,0.343333333,-0.48,-0.693333333,-0.383333333,0.3,0.292333333,0.292333333,0.466666667,0.304333333,4.623333333,-0.066666667,0.96,1.44,0.38,-0.31,-1.5077,-0.611,14.16,0.1019,-0.259,-0.71,0.46,0.28,-0.4179077,0.7679575,0.021564588
2016-12,3.03,-0.233333333,-0.246666667,-1.135,-0.79266,1.24,0.466441,-0.234666667,-0.463333333,0.036333333,0.296666667,-0.55,-0.666666667,-0.363333333,0.343333333,0.232666667,0.232666667,-0.033333333,0.703666667,3.546666667,0.84,0.6,-0.65,0.324,0.35,-0.7112,1.786,15.09,0.2499,-0.241,-0.56,0.52,0.67,1.3623047,1.1664491,1.5363903
2017-01,2.71,-0.25,0.406666667,-0.52,-0.71852,1.25,0.604582,-0.123666667,-0.426666667,0.083,0.493333333,-0.39,-0.563333333,-0.27,0.336666667,0.186333333,0.186333333,0.2,1.078,1.556666667,0.843333333,-0.05,-0.29,0.215,0.05,-0.9822,0.942,14.92,1.0015,-0.02,-0.29,0.49,0.58,0.3048706,-0.5399282,0.2177949
2017-02,1.793333333,-0.183333333,1.096666667,0.3,-0.769496667,1.31,1.051962333,-0.068333333,-0.406666667,-1.329666667,0.906666667,-0.043333333,-0.336666667,-0.146666667,0.31,0.136333333,0.136333333,0.233333333,1.336333333,0.483333333,0.456666667,-0.01,-0.05,0.216,0.69,-0.0149,0.34,14.78,1.2894,0.181,-0.06,0.23,0.09,1.732666,-1.0986769,-1.3103435
2017-03,0.48,-0.233333333,0.25,-0.146666667,-0.801026667,1.38,1.396845333,-0.058333333,-0.476666667,-1.205333333,1.3,0.23,-0.16,-0.093333333,0.246666667,0.124666667,0.124666667,0.566666667,1.393333333,0.343333333,-0.576666667,0.1,-0.03,0.157,0.37,0.1561,1.365,14.35,1.2491,0.457,0.15,0.13,0.29,-0.91082764,-0.33006468,-1.1696064
2017-04,-0.04,0.02,0.276666667,0.07,-0.610076667,1.353333333,1.573726667,0.207,-0.396666667,-0.892333333,1.34,0.406666667,0.056666667,-0.02,0.276666667,0.065666667,0.065666667,0.366666667,1.108333333,0.943333333,-0.88,0.56,0.14,0.272,1.74,0.6192,-0.089,13.88,1.5022,0.574,0.29,0.47,0.4,-0.029663086,0.8086488,-0.50285894
2017-05,0.406666667,0.103333333,0.39,-0.24,-0.736223333,1.28,1.216478667,0.703,-0.193333333,0.916666667,0.956666667,0.363333333,0.206666667,0.073333333,0.37,0.073,0.073,0.533333333,0.531,1.41,-0.603333333,0.45,-0.19,0.303,-1.72,1.0528,-0.73,8.01,0.5668,0.616,0.39,0.58,0.47,0.36676025,1.2216343,0.30036765
2017-06,1.15,0.496666667,0.843333333,0.273333333,-0.735886667,1.076666667,1.221812,1.076,-0.08,-0.469,0.34,0.266666667,0.31,0.19,0.463333333,0.077666667,0.077666667,-0.2,-0.275,1.786666667,-0.143333333,0.35,1.18,0.297,0.35,0.5464,0.402,-3.18,0.4243,0.537,0.38,0.6,0.57,1.2005005,1.2089729,0.32461566
2017-07,1.806666667,0.27,0.413333333,-0.073333333,-1.05269,1.046666667,1.196468667,0.98,-0.226666667,0.312,-0.116666667,0.13,0.32,0.256666667,0.496666667,0.164666667,0.164666667,0.333333333,-0.997333333,2.836666667,0.13,-0.43,1.33,0.292,1.28,0.7284,0.634,-10.48,0.3793,0.617,0.16,0.6,0.35,1.1854248,0.6679965,-0.004762799
2017-08,1.73,0.026666667,-1.056666667,-0.383333333,-0.880946667,1,1.353853333,0.501333333,-0.533333333,-0.118666667,-0.3,-0.05,0.143333333,0.22,0.48,0.229666667,0.229666667,0.5,-1.55,3.85,-0.556666667,-0.63,0.2,0.299,-1.53,0.7641,0.15,-14.42,0.3224,0.461,-0.14,0.67,0.59,1.1243286,1.0572894,-0.02266112
2017-09,2.376666667,-0.396666667,-2.01,-0.703333333,-1.084746667,1.07,1.37418,-0.004333333,-0.7,0.266666667,-0.49,-0.31,-0.113333333,0.1,0.46,0.278666667,0.278666667,1.066666667,-1.782333333,4.486666667,-0.716666667,-0.19,-0.32,0.339,-0.45,1.2961,-0.492,-15.28,0.1945,0.14,-0.44,0.52,0.27,1.7564087,0.4928953,-0.5803658
2017-10,2.656666667,-0.633333333,-1.823333333,-0.896666667,-0.849643333,1.12,1.32972,-0.345666667,-0.686666667,0.964333333,-0.653333333,-0.563333333,-0.383333333,-0.053333333,0.436666667,0.281,0.281,1.133333333,-1.835666667,3.89,-0.636666667,-0.68,-0.28,0.423,0.71,-0.5677,0.69,-16.79,0.4959,0.175,-0.7,0.45,0.42,1.7484741,0.28220665,-0.8967606
2017-11,3.506666667,-0.866666667,-1.25,-0.21,-1.059756667,1.13,0.984953333,-0.443666667,-0.65,0.787,-0.94,-0.84,-0.653333333,-0.213333333,0.423333333,0.269333333,0.269333333,1.333333333,-1.71,3.176666667,0.056666667,-0.59,-1.98,0.341,-0.14,0.7706,-0.078,-17.2,-0.0919,0.412,-0.88,0.53,0.2,0.3505249,0.052460194,-0.78571737
2017-12,4.52,-0.783333333,-0.953333333,-0.085,-0.841436667,1.2,0.585965,-0.476333333,-0.65,1.957666667,-1.143333333,-1.006666667,-0.836666667,-0.373333333,0.423333333,0.228333333,0.228333333,0.933333333,-1.515666667,2.01,0.576666667,-0.03,0.58,0.353,0.73,0.9839,-0.059,-18.12,0.1502,0.179,-0.97,0.54,0.17,-0.24481201,0.21100573,-1.259593
